,country_id,country_value,indicator_name,year,value,region,incomeLevel,longitude,latitude
99,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2020,-1.45793346533829,Aggregates,Aggregates,,
100,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2019,2.81601440145778,Aggregates,Aggregates,,
101,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2018,3.80424428454795,Aggregates,Aggregates,,
102,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2017,4.37116063202008,Aggregates,Aggregates,,
103,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2016,1.86129267860605,Aggregates,Aggregates,,
104,EU,European Union,GDP growth (annual %),2023,0.454322708045169,Aggregates,Aggregates,,
105,EU,European Union,GDP growth (annual %),2022,3.56155233245134,Aggregates,Aggregates,,
106,EU,European Union,GDP growth (annual %),2021,6.37775013900981,Aggregates,Aggregates,,
107,EU,European Union,GDP growth (annual %),2020,-5.57888055659984,Aggregates,Aggregates,,
108,EU,European Union,GDP growth (annual %),2019,1.87524696216217,Aggregates,Aggregates,,
109,EU,European Union,GDP growth (annual %),2018,2.04642012743825,Aggregates,Aggregates,,
110,EU,European Union,GDP growth (annual %),2017,2.81811045546294,Aggregates,Aggregates,,
111,EU,European Union,GDP growth (annual %),2016,1.91998029828646,Aggregates,Aggregates,,
112,F1,Fragile and conflict affected situations,GDP growth (annual %),2023,2.14545491630651,Aggregates,Aggregates,,
113,F1,Fragile and conflict affected situations,GDP growth (annual %),2022,1.62071663646515,Aggregates,Aggregates,,
114,F1,Fragile and conflict affected situations,GDP growth (annual %),2021,1.53090680703163,Aggregates,Aggregates,,
115,F1,Fragile and conflict affected situations,GDP growth (annual %),2020,-7.41318835322815,Aggregates,Aggregates,,
116,F1,Fragile and conflict affected situations,GDP growth (annual %),2019,0.815291636433273,Aggregates,Aggregates,,
117,F1,Fragile and conflict affected situations,GDP growth (annual %),2018,1.45548612659789,Aggregates,Aggregates,,
118,F1,Fragile and conflict affected situations,GDP growth (annual %),2017,1.30184507279765,Aggregates,Aggregates,,
119,F1,Fragile and conflict affected situations,GDP growth (annual %),2016,0.474197451324514,Aggregates,Aggregates,,
120,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2023,3.46266952839525,Aggregates,Aggregates,,
121,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2022,4.87387497765388,Aggregates,Aggregates,,
122,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2021,4.3943156092006,Aggregates,Aggregates,,
123,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2020,-0.0187133746473904,Aggregates,Aggregates,,
124,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2019,4.20482798138602,Aggregates,Aggregates,,
125,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2018,4.19381222105785,Aggregates,Aggregates,,
126,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2017,5.0460102323685,Aggregates,Aggregates,,
127,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2016,4.32522802984808,Aggregates,Aggregates,,
128,XD,High income,GDP growth (annual %),2023,1.82733765954541,Aggregates,Aggregates,,
129,XD,High income,GDP growth (annual %),2022,3.04532150391606,Aggregates,Aggregates,,
130,XD,High income,GDP growth (annual %),2021,5.85360693187751,Aggregates,Aggregates,,
131,XD,High income,GDP growth (annual %),2020,-3.89094841671781,Aggregates,Aggregates,,
132,XD,High income,GDP growth (annual %),2019,1.89457512942988,Aggregates,Aggregates,,
133,XD,High income,GDP growth (annual %),2018,2.38261992266793,Aggregates,Aggregates,,
134,XD,High income,GDP growth (annual %),2017,2.49707966959029,Aggregates,Aggregates,,
135,XD,High income,GDP growth (annual %),2016,1.8460914027705,Aggregates,Aggregates,,
136,XF,IBRD only,GDP growth (annual %),2023,4.81760583401356,Aggregates,Aggregates,,
137,XF,IBRD only,GDP growth (annual %),2022,3.77001425774095,Aggregates,Aggregates,,
138,XF,IBRD only,GDP growth (annual %),2021,7.62576674177033,Aggregates,Aggregates,,
139,XF,IBRD only,GDP growth (annual %),2020,-1.2820422988441,Aggregates,Aggregates,,
140,XF,IBRD only,GDP growth (annual %),2019,3.99080401565344,Aggregates,Aggregates,,
141,XF,IBRD only,GDP growth (annual %),2018,4.86060185522661,Aggregates,Aggregates,,
142,XF,IBRD only,GDP growth (annual %),2017,5.16244544363352,Aggregates,Aggregates,,
143,XF,IBRD only,GDP growth (annual %),2016,4.44236398168836,Aggregates,Aggregates,,
144,ZT,IDA & IBRD total,GDP growth (annual %),2023,4.68849828972198,Aggregates,Aggregates,,
145,ZT,IDA & IBRD total,GDP growth (annual %),2022,3.82613307769597,Aggregates,Aggregates,,
146,ZT,IDA & IBRD total,GDP growth (annual %),2021,7.35278447207351,Aggregates,Aggregates,,
147,ZT,IDA & IBRD total,GDP growth (annual %),2020,-1.32167856256848,Aggregates,Aggregates,,
148,ZT,IDA & IBRD total,GDP growth (annual %),2019,3.98606377777533,Aggregates,Aggregates,,
149,ZT,IDA & IBRD total,GDP growth (annual %),2018,4.82305890086465,Aggregates,Aggregates,,
150,ZT,IDA & IBRD total,GDP growth (annual %),2017,5.07269308321443,Aggregates,Aggregates,,
151,ZT,IDA & IBRD total,GDP growth (annual %),2016,4.34774011294105,Aggregates,Aggregates,,
152,XH,IDA blend,GDP growth (annual %),2023,2.82562013423187,Aggregates,Aggregates,,
153,XH,IDA blend,GDP growth (annual %),2022,4.79819828416285,Aggregates,Aggregates,,
154,XH,IDA blend,GDP growth (annual %),2021,4.29411724945791,Aggregates,Aggregates,,
155,XH,IDA blend,GDP growth (annual %),2020,-3.29396031642257,Aggregates,Aggregates,,
156,XH,IDA blend,GDP growth (annual %),2019,3.02295777419029,Aggregates,Aggregates,,
157,XH,IDA blend,GDP growth (annual %),2018,3.86333443843708,Aggregates,Aggregates,,
158,XH,IDA blend,GDP growth (annual %),2017,2.77873930269396,Aggregates,Aggregates,,
159,XH,IDA blend,GDP growth (annual %),2016,2.26871058517055,Aggregates,Aggregates,,
160,XI,IDA only,GDP growth (annual %),2023,3.25506752972092,Aggregates,Aggregates,,
161,XI,IDA only,GDP growth (annual %),2022,4.30600397002799,Aggregates,Aggregates,,
162,XI,IDA only,GDP growth (annual %),2021,3.66758077651031,Aggregates,Aggregates,,
163,XI,IDA only,GDP growth (annual %),2020,-0.368060971666011,Aggregates,Aggregates,,
164,XI,IDA only,GDP growth (annual %),2019,4.82215447558036,Aggregates,Aggregates,,
165,XI,IDA only,GDP growth (annual %),2018,4.86177080819164,Aggregates,Aggregates,,
166,XI,IDA only,GDP growth (annual %),2017,5.21800165910943,Aggregates,Aggregates,,
167,XI,IDA only,GDP growth (annual %),2016,4.19959381491357,Aggregates,Aggregates,,
168,XG,IDA total,GDP growth (annual %),2023,3.04547759770905,Aggregates,Aggregates,,
169,XG,IDA total,GDP growth (annual %),2022,4.54563835706816,Aggregates,Aggregates,,
170,XG,IDA total,GDP growth (annual %),2021,3.97167918662413,Aggregates,Aggregates,,
171,XG,IDA total,GDP growth (annual %),2020,-1.8099801648997,Aggregates,Aggregates,,
172,XG,IDA total,GDP growth (annual %),2019,3.92770153634206,Aggregates,Aggregates,,
173,XG,IDA total,GDP growth (annual %),2018,4.36301999279465,Aggregates,Aggregates,,
174,XG,IDA total,GDP growth (annual %),2017,3.98520904781638,Aggregates,Aggregates,,
175,XG,IDA total,GDP growth (annual %),2016,3.2147069999364,Aggregates,Aggregates,,
176,V3,Late-demographic dividend,GDP growth (annual %),2023,4.42804951199685,Aggregates,Aggregates,,
177,V3,Late-demographic dividend,GDP growth (annual %),2022,3.28700376545592,Aggregates,Aggregates,,
178,V3,Late-demographic dividend,GDP growth (annual %),2021,7.59265524240509,Aggregates,Aggregates,,
179,V3,Late-demographic dividend,GDP growth (annual %),2020,0.23606472189222,Aggregates,Aggregates,,
180,V3,Late-demographic dividend,GDP growth (annual %),2019,4.74705579855315,Aggregates,Aggregates,,
181,V3,Late-demographic dividend,GDP growth (annual %),2018,5.43978541970205,Aggregates,Aggregates,,
182,V3,Late-demographic dividend,GDP growth (annual %),2017,5.26220866778336,Aggregates,Aggregates,,
183,V3,Late-demographic dividend,GDP growth (annual %),2016,4.45093232964513,Aggregates,Aggregates,,
184,ZJ,Latin America & Caribbean,GDP growth (annual %),2023,2.2495421023623,Aggregates,Aggregates,,
185,ZJ,Latin America & Caribbean,GDP growth (annual %),2022,4.08489707535256,Aggregates,Aggregates,,
186,ZJ,Latin America & Caribbean,GDP growth (annual %),2021,7.06404255272612,Aggregates,Aggregates,,
187,ZJ,Latin America & Caribbean,GDP growth (annual %),2020,-6.86063404728556,Aggregates,Aggregates,,
188,ZJ,Latin America & Caribbean,GDP growth (annual %),2019,0.312079320235867,Aggregates,Aggregates,,
189,ZJ,Latin America & Caribbean,GDP growth (annual %),2018,1.21791319664719,Aggregates,Aggregates,,
190,ZJ,Latin America & Caribbean,GDP growth (annual %),2017,1.55329227272067,Aggregates,Aggregates,,
191,ZJ,Latin America & Caribbean,GDP growth (annual %),2016,-0.729799173418968,Aggregates,Aggregates,,
192,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2023,2.16624377428548,Aggregates,Aggregates,,
193,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2022,3.94705326197962,Aggregates,Aggregates,,
194,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2021,6.90270247216083,Aggregates,Aggregates,,
195,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2020,-6.54995286111402,Aggregates,Aggregates,,
196,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2019,0.597515256905496,Aggregates,Aggregates,,
197,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2018,1.54415671756763,Aggregates,Aggregates,,
198,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2017,1.98152090808898,Aggregates,Aggregates,,
199,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2016,-0.536114860487686,Aggregates,Aggregates,,
200,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2023,2.32602977369942,Aggregates,Aggregates,,
201,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2022,4.11782588294029,Aggregates,Aggregates,,
202,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2021,7.26349029603928,Aggregates,Aggregates,,
203,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2020,-6.78294271787128,Aggregates,Aggregates,,
204,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2019,0.28965539868031,Aggregates,Aggregates,,
205,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2018,1.30250308015485,Aggregates,Aggregates,,
206,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2017,1.62111189870491,Aggregates,Aggregates,,
207,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2016,-0.74776428360714,Aggregates,Aggregates,,
208,XL,Least developed countries: UN classification,GDP growth (annual %),2023,3.02879949936965,Aggregates,Aggregates,,
209,XL,Least developed countries: UN classification,GDP growth (annual %),2022,4.75099901471464,Aggregates,Aggregates,,
210,XL,Least developed countries: UN classification,GDP growth (annual %),2021,2.8680415794319,Aggregates,Aggregates,,
211,XL,Least developed countries: UN classification,GDP growth (annual %),2020,-0.084161466625801,Aggregates,Aggregates,,
212,XL,Least developed countries: UN classification,GDP growth (annual %),2019,4.91325561043519,Aggregates,Aggregates,,
213,XL,Least developed countries: UN classification,GDP growth (annual %),2018,4.65941908831795,Aggregates,Aggregates,,
