,country_id,country_value,indicator_name,year,value,region,incomeLevel,longitude,latitude
66,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.13976979107785,Aggregates,Aggregates,,
67,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.38272643965065,Aggregates,Aggregates,,
68,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.91055814607334,Aggregates,Aggregates,,
69,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,3.8185338900756,Aggregates,Aggregates,,
70,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,3.9281651171289,Aggregates,Aggregates,,
71,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.05094529389803,Aggregates,Aggregates,,
72,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,6.5647698836445,Aggregates,Aggregates,,
73,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,6.75630041139587,Aggregates,Aggregates,,
74,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,7.72235228907323,Aggregates,Aggregates,,
75,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.82955559700518,Aggregates,Aggregates,,
76,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,7.51936142254261,Aggregates,Aggregates,,
77,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,8.15855629448959,Aggregates,Aggregates,,
78,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,9.06984529942784,Aggregates,Aggregates,,
79,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,10.033463178174,Aggregates,Aggregates,,
80,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.58670763201265,Aggregates,Aggregates,,
81,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.86004068753744,Aggregates,Aggregates,,
82,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.90930078593098,Aggregates,Aggregates,,
